log_message,label
мая 20 17:20:03 strangecodder-laptop systemd-coredump[15977]: Process 15970 (full-line-infer) of user 1000 dumped core.,0
мая 20 17:21:03 strangecodder-laptop systemd-coredump[16085]: Process 16078 (full-line-infer) of user 1000 dumped core.,0
мая 20 17:22:04 strangecodder-laptop systemd-coredump[16156]: Process 16149 (full-line-infer) of user 1000 dumped core.,0
мая 20 17:23:04 strangecodder-laptop systemd-coredump[16204]: Process 16197 (full-line-infer) of user 1000 dumped core.,0
мая 20 17:24:06 strangecodder-laptop systemd-coredump[16306]: Process 16299 (full-line-infer) of user 1000 dumped core.,0
мая 20 17:25:04 strangecodder-laptop systemd-coredump[16427]: Process 16420 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:18:10 strangecodder-laptop systemd-coredump[16945]: Process 16938 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:19:11 strangecodder-laptop systemd-coredump[17204]: Process 17197 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:20:11 strangecodder-laptop systemd-coredump[17365]: Process 17358 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:21:13 strangecodder-laptop systemd-coredump[17575]: Process 17568 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:22:11 strangecodder-laptop systemd-coredump[17728]: Process 17721 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:23:13 strangecodder-laptop systemd-coredump[17776]: Process 17769 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:24:12 strangecodder-laptop systemd-coredump[17815]: Process 17808 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:25:12 strangecodder-laptop systemd-coredump[17833]: Process 17826 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:26:12 strangecodder-laptop systemd-coredump[17851]: Process 17844 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:27:14 strangecodder-laptop systemd-coredump[17915]: Process 17908 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:28:13 strangecodder-laptop systemd-coredump[18105]: Process 18098 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:29:13 strangecodder-laptop systemd-coredump[18152]: Process 18145 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:30:13 strangecodder-laptop systemd-coredump[18172]: Process 18165 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:31:13 strangecodder-laptop systemd-coredump[18202]: Process 18195 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:32:15 strangecodder-laptop systemd-coredump[18247]: Process 18240 (full-line-infer) of user 1000 dumped core.,0
мая 21 02:32:16 strangecodder-laptop systemd-coredump[18280]: Process 18261 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:24:07 strangecodder-laptop systemd-coredump[10558]: Process 10551 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:25:06 strangecodder-laptop systemd-coredump[10678]: Process 10671 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:26:06 strangecodder-laptop systemd-coredump[10766]: Process 10759 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:27:06 strangecodder-laptop systemd-coredump[10792]: Process 10785 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:28:06 strangecodder-laptop systemd-coredump[10816]: Process 10809 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:29:07 strangecodder-laptop systemd-coredump[10853]: Process 10846 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:30:07 strangecodder-laptop systemd-coredump[10878]: Process 10871 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:31:07 strangecodder-laptop systemd-coredump[10895]: Process 10888 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:32:08 strangecodder-laptop systemd-coredump[11008]: Process 11001 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:33:09 strangecodder-laptop systemd-coredump[11062]: Process 11055 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:34:09 strangecodder-laptop systemd-coredump[11104]: Process 11097 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:35:09 strangecodder-laptop systemd-coredump[11124]: Process 11117 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:36:09 strangecodder-laptop systemd-coredump[11353]: Process 11346 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:37:10 strangecodder-laptop systemd-coredump[11557]: Process 11550 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:38:10 strangecodder-laptop systemd-coredump[11647]: Process 11640 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:39:10 strangecodder-laptop systemd-coredump[11678]: Process 11671 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:40:11 strangecodder-laptop systemd-coredump[11708]: Process 11701 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:41:11 strangecodder-laptop systemd-coredump[11874]: Process 11867 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:42:11 strangecodder-laptop systemd-coredump[11981]: Process 11974 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:43:12 strangecodder-laptop systemd-coredump[12095]: Process 12088 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:44:12 strangecodder-laptop systemd-coredump[12195]: Process 12188 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:45:12 strangecodder-laptop systemd-coredump[12268]: Process 12261 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:46:12 strangecodder-laptop systemd-coredump[12364]: Process 12357 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:47:13 strangecodder-laptop systemd-coredump[12445]: Process 12438 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:48:13 strangecodder-laptop systemd-coredump[12656]: Process 12645 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:49:15 strangecodder-laptop systemd-coredump[12849]: Process 12842 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:50:13 strangecodder-laptop systemd-coredump[12934]: Process 12927 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:51:14 strangecodder-laptop systemd-coredump[12975]: Process 12968 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:52:15 strangecodder-laptop systemd-coredump[13002]: Process 12995 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:53:15 strangecodder-laptop systemd-coredump[13027]: Process 13020 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:54:16 strangecodder-laptop systemd-coredump[13184]: Process 13177 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:55:17 strangecodder-laptop systemd-coredump[13208]: Process 13201 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:56:18 strangecodder-laptop systemd-coredump[13238]: Process 13231 (full-line-infer) of user 1000 dumped core.,0
мая 22 11:57:18 strangecodder-laptop systemd-coredump[13254]: Process 13247 (full-line-infer) of user 1000 dumped core.,0
мая 22 20:40:06 strangecodder-laptop systemd-coredump[20509]: Process 20500 (full-line-infer) of user 1000 dumped core.,0
мая 22 20:45:33 strangecodder-laptop systemd-coredump[21547]: Process 21540 (full-line-infer) of user 1000 dumped core.,0
мая 22 20:57:02 strangecodder-laptop systemd-coredump[22607]: Process 22600 (full-line-infer) of user 1000 dumped core.,0
мая 22 20:58:03 strangecodder-laptop systemd-coredump[22870]: Process 22862 (full-line-infer) of user 1000 dumped core.,0
мая 22 20:59:04 strangecodder-laptop systemd-coredump[22936]: Process 22929 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:00:04 strangecodder-laptop systemd-coredump[24491]: Process 24484 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:01:05 strangecodder-laptop systemd-coredump[24746]: Process 24739 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:03:54 strangecodder-laptop systemd-coredump[25303]: Process 25296 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:04:54 strangecodder-laptop systemd-coredump[25356]: Process 25349 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:05:54 strangecodder-laptop systemd-coredump[25465]: Process 25458 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:06:56 strangecodder-laptop systemd-coredump[25548]: Process 25541 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:07:57 strangecodder-laptop systemd-coredump[25595]: Process 25588 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:08:56 strangecodder-laptop systemd-coredump[25646]: Process 25639 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:09:57 strangecodder-laptop systemd-coredump[25708]: Process 25701 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:10:59 strangecodder-laptop systemd-coredump[25764]: Process 25757 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:11:58 strangecodder-laptop systemd-coredump[25823]: Process 25816 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:12:58 strangecodder-laptop systemd-coredump[25861]: Process 25854 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:13:58 strangecodder-laptop systemd-coredump[25930]: Process 25923 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:15:00 strangecodder-laptop systemd-coredump[25963]: Process 25956 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:16:01 strangecodder-laptop systemd-coredump[26099]: Process 26092 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:17:00 strangecodder-laptop systemd-coredump[26274]: Process 26267 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:18:00 strangecodder-laptop systemd-coredump[26358]: Process 26351 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:19:00 strangecodder-laptop systemd-coredump[26475]: Process 26468 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:20:18 strangecodder-laptop systemd-coredump[26635]: Process 26628 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:21:19 strangecodder-laptop systemd-coredump[26841]: Process 26834 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:22:22 strangecodder-laptop systemd-coredump[26988]: Process 26981 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:23:19 strangecodder-laptop systemd-coredump[27064]: Process 27057 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:24:20 strangecodder-laptop systemd-coredump[27236]: Process 27229 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:25:20 strangecodder-laptop systemd-coredump[27320]: Process 27313 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:26:21 strangecodder-laptop systemd-coredump[27362]: Process 27355 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:27:22 strangecodder-laptop systemd-coredump[27451]: Process 27444 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:28:21 strangecodder-laptop systemd-coredump[27486]: Process 27479 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:29:23 strangecodder-laptop systemd-coredump[27617]: Process 27610 (full-line-infer) of user 1000 dumped core.,0
мая 22 21:30:23 strangecodder-laptop systemd-coredump[27637]: Process 27630 (full-line-infer) of user 1000 dumped core.,0
мая 22 22:06:35 strangecodder-laptop systemd-coredump[28845]: Process 28838 (full-line-infer) of user 1000 dumped core.,0
мая 22 22:07:35 strangecodder-laptop systemd-coredump[28892]: Process 28885 (full-line-infer) of user 1000 dumped core.,0
мая 22 22:24:00 strangecodder-laptop systemd-coredump[31407]: Process 31400 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:24:16 strangecodder-laptop systemd-coredump[90557]: Process 90550 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:36:41 strangecodder-laptop systemd-coredump[92052]: Process 92045 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:37:39 strangecodder-laptop systemd-coredump[92084]: Process 92077 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:38:40 strangecodder-laptop systemd-coredump[92205]: Process 92198 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:39:41 strangecodder-laptop systemd-coredump[92353]: Process 92346 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:40:41 strangecodder-laptop systemd-coredump[92384]: Process 92377 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:41:43 strangecodder-laptop systemd-coredump[92404]: Process 92397 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:42:41 strangecodder-laptop systemd-coredump[92442]: Process 92435 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:43:43 strangecodder-laptop systemd-coredump[92471]: Process 92464 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:44:42 strangecodder-laptop systemd-coredump[92507]: Process 92500 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:45:44 strangecodder-laptop systemd-coredump[92538]: Process 92531 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:46:44 strangecodder-laptop systemd-coredump[92575]: Process 92568 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:47:44 strangecodder-laptop systemd-coredump[92595]: Process 92588 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:48:45 strangecodder-laptop systemd-coredump[92637]: Process 92630 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:49:46 strangecodder-laptop systemd-coredump[92666]: Process 92659 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:50:49 strangecodder-laptop systemd-coredump[92699]: Process 92692 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:51:46 strangecodder-laptop systemd-coredump[92726]: Process 92715 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:52:46 strangecodder-laptop systemd-coredump[92765]: Process 92758 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:53:47 strangecodder-laptop systemd-coredump[92810]: Process 92803 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:54:47 strangecodder-laptop systemd-coredump[92836]: Process 92829 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:55:48 strangecodder-laptop systemd-coredump[92876]: Process 92869 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:56:48 strangecodder-laptop systemd-coredump[92921]: Process 92914 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:57:49 strangecodder-laptop systemd-coredump[92952]: Process 92945 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:58:49 strangecodder-laptop systemd-coredump[92994]: Process 92987 (full-line-infer) of user 1000 dumped core.,0
мая 23 10:59:50 strangecodder-laptop systemd-coredump[93021]: Process 93014 (full-line-infer) of user 1000 dumped core.,0
мая 23 11:00:50 strangecodder-laptop systemd-coredump[93051]: Process 93044 (full-line-infer) of user 1000 dumped core.,0
мая 23 11:01:51 strangecodder-laptop systemd-coredump[93089]: Process 93082 (full-line-infer) of user 1000 dumped core.,0
мая 23 11:02:52 strangecodder-laptop systemd-coredump[93115]: Process 93108 (full-line-infer) of user 1000 dumped core.,0
мая 23 11:03:51 strangecodder-laptop systemd-coredump[93159]: Process 93152 (full-line-infer) of user 1000 dumped core.,0
мая 23 11:04:52 strangecodder-laptop systemd-coredump[93210]: Process 93203 (full-line-infer) of user 1000 dumped core.,0
мая 23 11:05:55 strangecodder-laptop systemd-coredump[93333]: Process 93326 (full-line-infer) of user 1000 dumped core.,0
мая 23 11:06:54 strangecodder-laptop systemd-coredump[93399]: Process 93392 (full-line-infer) of user 1000 dumped core.,0
мая 23 11:07:56 strangecodder-laptop systemd-coredump[93597]: Process 93590 (full-line-infer) of user 1000 dumped core.,0
мая 23 11:08:56 strangecodder-laptop systemd-coredump[93692]: Process 93685 (full-line-infer) of user 1000 dumped core.,0
мая 23 11:09:56 strangecodder-laptop systemd-coredump[93924]: Process 93917 (full-line-infer) of user 1000 dumped core.,0
мая 23 11:10:57 strangecodder-laptop systemd-coredump[93992]: Process 93985 (full-line-infer) of user 1000 dumped core.,0
мая 23 11:11:57 strangecodder-laptop systemd-coredump[94150]: Process 94136 (full-line-infer) of user 1000 dumped core.,0
мая 14 16:28:45 strangecodder-laptop bluetoothd[480]: Failed to set mode: Failed (0x03),0
мая 14 16:28:48 strangecodder-laptop wpa_supplicant[523]: bgscan simple: Failed to enable signal strength monitoring,1
мая 14 19:15:16 strangecodder-laptop bluetoothd[480]: Failed to set mode: Failed (0x03),0
мая 14 19:15:19 strangecodder-laptop wpa_supplicant[523]: bgscan simple: Failed to enable signal strength monitoring,1
мая 14 21:16:25 strangecodder-laptop bluetoothd[480]: Failed to set mode: Failed (0x03),0
мая 14 21:16:28 strangecodder-laptop wpa_supplicant[523]: bgscan simple: Failed to enable signal strength monitoring,1
мая 14 21:20:37 strangecodder-laptop pulseaudio[1077]: org.bluez.BatteryProviderManager1.UnregisterBatteryProvider() Failed: org.freedesktop.DBus.Error.NoReply:Remote peer disconnected,0
мая 14 21:20:38 strangecodder-laptop dbus-broker-launch[474]: Activation request for 'org.freedesktop.nm_dispatcher' failed.,0
